#INFO_SAMPLING: PATH_EMBEDDINGS=/home/sharispe/Dropbox/dev/java/workspace/Conceptual-Annotator/resources/glove.6B//glove.6B.50d.txtCONCEPTUAL_SPACE=198 ; NB_SAMPLING_PER_SIZE=100000; AGGREGATION=MIN; SIZE_SAMPLING_SET=1-6 DATE=2017/04/19 18:01:13
>SAMPLING_SIZE=1
URI	NUMBER_NON_NULL_VALUES	PERCENT_NON_NULL_VALUES	SUM	AVERAGE	SUM_SQUARED_VALUES	AVERAGE_SQUARED	MIN_BEST_95	STANDARD_DEVIATION
http://graph/wordnet/08306203	100000	100.0	-11813.245676536046	-0.11813245676536045	2677.2011736338463	0.026772011736338464	0.0	0.1132110171092845
http://graph/wordnet/09583190	100000	100.0	1385.5499560308178	0.013855499560308179	1144.0195428624688	0.011440195428624688	0.0	0.10605762848828455
http://graph/wordnet/04481701	100000	100.0	-21325.440924827682	-0.21325440924827682	5957.822940882113	0.059578229408821126	-0.011760711586290022	0.11874673193393404
http://graph/wordnet/07419737	100000	100.0	-20195.935329134754	-0.20195935329134754	5466.257679168992	0.05466257679168992	-0.002856796222458011	0.11779217465447604
http://graph/wordnet/08190188	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/09339360	100000	100.0	-27133.911756165326	-0.27133911756165324	9023.67186122087	0.0902367186122087	-0.05028119788089783	0.12888677935720178
http://graph/wordnet/03472916	100000	100.0	-25899.97073432477	-0.2589997073432477	8207.089392713953	0.08207089392713954	-0.050411200953054625	0.12243384141344087
http://graph/wordnet/09569105	100000	100.0	-24111.477472636234	-0.24111477472636234	7347.05291105415	0.0734705291105415	-0.02965058075255685	0.12383131477617866
http://graph/wordnet/07623214	100000	100.0	2388.682483385304	0.02388682483385304	1192.3784669721483	0.011923784669721483	0.0	0.10655141608199445
http://graph/wordnet/04613932	100000	100.0	739.473866467154	0.0073947386646715406	1165.2872750816744	0.011652872750816744	0.0	0.10769489584422261
http://graph/wordnet/15162842	100000	100.0	-20508.83249531254	-0.2050883249531254	5562.398629244543	0.055623986292445436	-0.004542985219135113	0.11645928584860324
http://graph/wordnet/05570899	100000	100.0	4920.204911376319	0.049202049113763184	1511.1569189371696	0.015111569189371695	0.0	0.11265312935013626
http://graph/wordnet/04386330	100000	100.0	-28996.397555204767	-0.28996397555204767	10137.750271568964	0.10137750271568964	-0.06527368405259812	0.13152336521599933
http://graph/wordnet/03086983	100000	100.0	-25039.520678478195	-0.25039520678478194	7778.334666247032	0.07778334666247032	-0.03894878240765048	0.12282339794060661
http://graph/wordnet/01331343	100000	100.0	-17639.89545991357	-0.17639895459913568	4389.689093111786	0.04389689093111786	0.0	0.11304998782596098
http://graph/wordnet/11484542	100000	100.0	-5407.232362014498	-0.05407232362014498	1498.6216054413794	0.014986216054413795	0.0	0.10982895735065551
http://graph/wordnet/10450429	100000	100.0	-12908.611823071544	-0.12908611823071545	2957.005638391733	0.02957005638391733	0.0	0.1136082323779535
http://graph/wordnet/06580310	100000	100.0	-11732.01513259006	-0.11732015132590061	2708.2506982114132	0.027082506982114132	0.0	0.11540575841344276
http://graph/wordnet/07838173	100000	100.0	6075.116796961185	0.06075116796961185	1677.2216466905795	0.016772216466905795	0.0	0.11437443795373947
http://graph/wordnet/02961779	100000	100.0	9880.931910067298	0.09880931910067298	2321.2457073344926	0.023212457073344926	0.0	0.11597058045990073
http://graph/wordnet/08201135	100000	100.0	-653.410093278673	-0.00653410093278673	1016.2392484391995	0.010162392484391995	0.0	0.10059670973442496
http://graph/wordnet/08206141	100000	100.0	-20206.98026433882	-0.20206980264338822	5572.885851981389	0.05572885851981389	0.0	0.12205184709571594
http://graph/wordnet/05906432	100000	100.0	-11836.587497907894	-0.11836587497907894	2686.3395178477776	0.026863395178477776	0.0	0.11337069647362509
http://graph/wordnet/04516244	100000	100.0	6868.297308001129	0.06868297308001128	2184.6418299334855	0.021846418299334855	0.0	0.13087806351037326
http://graph/wordnet/07902824	100000	100.0	-22521.96030610073	-0.2252196030610073	6472.40345117427	0.0647240345117427	-0.02113175741287546	0.11832229252674668
http://graph/wordnet/03944520	100000	100.0	-12272.7449888301	-0.122727449888301	2625.943179359523	0.02625943179359523	0.0	0.10581779074196265
http://graph/wordnet/10686626	100000	100.0	16873.046284007145	0.16873046284007145	4407.0879871081725	0.04407087987108173	0.0	0.12490360595618123
http://graph/wordnet/03099154	100000	100.0	-15632.01583936406	-0.1563201583936406	3718.820769385861	0.03718820769385861	0.0	0.11292570909073682
http://graph/wordnet/15207154	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/03036237	100000	100.0	-21453.019112103553	-0.21453019112103552	6117.1445701580005	0.06117144570158001	-0.007190079287859442	0.12307819790341415
http://graph/wordnet/03931348	100000	100.0	2923.88232651385	0.0292388232651385	1112.3279449752429	0.01112327944975243	0.0	0.10133296928355759
http://graph/wordnet/10541255	100000	100.0	-6206.5302781592945	-0.062065302781592946	1626.6993136426092	0.016266993136426093	0.0	0.11142213122649954
http://graph/wordnet/13407086	100000	100.0	-19990.050048271816	-0.19990050048271815	5239.294840322498	0.05239294840322498	-0.013274055345309503	0.1115021897093675
http://graph/wordnet/10302734	100000	100.0	6370.248316993769	0.0637024831699377	1269.052128280161	0.01269052128280161	0.0	0.0929113282694065
http://graph/wordnet/03637568	100000	100.0	-16070.159719915955	-0.16070159719915955	3946.982620017371	0.03946982620017371	0.0	0.11681105623104684
http://graph/wordnet/02951508	100000	100.0	-1919.3598833346339	-0.01919359883334634	972.2317774385273	0.009722317774385272	0.0	0.09671568403423426
http://graph/wordnet/11547628	100000	100.0	-9190.998246343273	-0.09190998246343274	1972.4891672292142	0.019724891672292143	0.0	0.10619532379471155
http://graph/wordnet/10031556	100000	100.0	6917.757355085715	0.06917757355085714	1864.0288135599544	0.018640288135599543	0.0	0.11770620821866319
http://graph/wordnet/12958438	100000	100.0	-11987.793466218276	-0.11987793466218276	2738.3680146846054	0.027383680146846053	0.0	0.11407436577941381
http://graph/wordnet/13793968	100000	100.0	-849.1460779592883	-0.008491460779592883	1428.4098557506816	0.014284098557506815	0.0	0.1192140664994507
http://graph/wordnet/03187746	100000	100.0	-21238.30316818076	-0.21238303168180758	5905.945403853241	0.05905945403853241	-0.010273230094416068	0.11812240216054161
http://graph/wordnet/08190414	100000	100.0	2986.891761235724	0.02986891761235724	1185.9945448329458	0.011859945448329459	0.0	0.10472723241352115
http://graph/wordnet/09240137	100000	100.0	-26917.16362606189	-0.2691716362606189	8896.825320301354	0.08896825320301353	-0.049091800548070566	0.12851024642336736
http://graph/wordnet/09861435	100000	100.0	7925.786079934138	0.07925786079934138	3128.769131020902	0.03128769131020902	0.0	0.15813248499824836
http://graph/wordnet/07889783	100000	100.0	-16575.19137320282	-0.1657519137320282	4093.9641241883146	0.040939641241883144	0.0	0.1160428556010814
http://graph/wordnet/07275291	100000	100.0	-1364.566563449665	-0.01364566563449665	940.9466232937101	0.0094094662329371	0.0	0.09603781568907437
http://graph/wordnet/09567238	100000	100.0	7422.251860851294	0.07422251860851294	1773.7159172343	0.017737159172343	0.0	0.11058108745961921
http://graph/wordnet/04341737	100000	100.0	-28664.935730985737	-0.28664935730985736	9789.836791840906	0.09789836791840906	-0.07236849220339231	0.12542134536136496
http://graph/wordnet/04263630	100000	100.0	-7123.070612232384	-0.07123070612232384	1599.9943902469151	0.01599994390246915	0.0	0.10452813213572835
http://graph/wordnet/12168056	100000	100.0	-12507.229451605483	-0.12507229451605484	2785.8127743266796	0.027858127743266795	0.0	0.11052171229109706
http://graph/wordnet/10171280	100000	100.0	-16581.723381725827	-0.16581723381725827	4409.812037117447	0.04409812037117447	0.0	0.12885171842225143
http://graph/wordnet/01864419	100000	100.0	-3114.112282559031	-0.031141122825590308	1313.3498537050996	0.013133498537050996	0.0	0.1102892968796723
http://graph/wordnet/04497386	100000	100.0	-24579.17396719345	-0.2457917396719345	7325.5310965221415	0.07325531096522142	-0.052451950533391065	0.1133213645976142
http://graph/wordnet/07324399	100000	100.0	-18317.2550002555	-0.183172550002555	4640.522489339489	0.04640522489339489	0.0	0.11337125658188842
http://graph/wordnet/03565341	100000	100.0	-15177.18518439874	-0.1517718518439874	3489.823767332076	0.03489823767332076	0.0	0.10891989102623773
http://graph/wordnet/04544161	100000	100.0	-3145.109370273643	-0.03145109370273643	1145.609606939191	0.011456096069391911	0.0	0.1023079897871794
http://graph/wordnet/03254045	100000	100.0	-7913.394271667997	-0.07913394271667996	1868.989390830419	0.01868989390830419	0.0	0.11147965293459343
http://graph/wordnet/09054023	100000	100.0	13593.458575291423	0.13593458575291423	2975.872016693403	0.02975872016693403	0.0	0.10620973855121592
http://graph/wordnet/14048353	100000	100.0	-1515.219273765774	-0.01515219273765774	1340.2462987883944	0.013402462987883943	0.0	0.11477314164526828
http://graph/wordnet/02506148	100000	100.0	-19761.47414252644	-0.1976147414252644	5396.82842825853	0.0539682842825853	0.0	0.12213393571817455
http://graph/wordnet/03549540	100000	100.0	-34906.24973977221	-0.3490624973977221	13839.36900679854	0.1383936900679854	-0.12677546810429083	0.1286431614134644
http://graph/wordnet/03350333	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/04969961	100000	100.0	132.10557482610187	0.0013210557482610187	1078.7457115887491	0.010787457115887491	0.0	0.10385428218228403
http://graph/wordnet/10320928	100000	100.0	-11241.320816766558	-0.11241320816766558	2467.429902657524	0.024674299026575242	0.0	0.10971585872620387
http://graph/wordnet/14869913	100000	100.0	-3731.1060701630336	-0.03731106070163034	1392.3658780128442	0.013923658780128441	0.0	0.11194437694430076
http://graph/wordnet/03539152	100000	100.0	-11752.33650611079	-0.1175233650611079	2761.3922944441165	0.027613922944441163	0.0	0.11748268642295649
http://graph/wordnet/14706294	100000	100.0	-10124.322171074247	-0.10124322171074247	2272.2859809691913	0.022722859809691912	0.0	0.11168110792484714
http://graph/wordnet/07556254	100000	100.0	-16817.637876488327	-0.16817637876488326	3878.165734264745	0.03878165734264745	0.0	0.10246151945085517
http://graph/wordnet/07558676	100000	100.0	-29434.815592962324	-0.29434815592962327	10210.93116147754	0.10210931161477539	-0.07914554919187983	0.12437232294849841
http://graph/wordnet/04378312	100000	100.0	1022.9036301036147	0.010229036301036146	1627.92652981477	0.0162792652981477	0.0	0.1271795271044038
http://graph/wordnet/02514684	100000	100.0	-21242.625705500282	-0.21242625705500282	5808.754721365283	0.058087547213652835	-0.019573094132371214	0.11385355737637143
http://graph/wordnet/11478731	100000	100.0	-17316.284737811216	-0.17316284737811216	4282.436168750073	0.042824361687500735	0.0	0.1133092669440826
http://graph/wordnet/07755101	100000	100.0	-21550.383961499123	-0.21550383961499123	5994.693366383928	0.05994693366383928	-0.016228021697397375	0.11621113877350751
http://graph/wordnet/06287933	100000	100.0	4143.92741289247	0.041439274128924695	1265.8834046024406	0.012658834046024406	0.0	0.1046022017248788
http://graph/wordnet/10637858	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
http://graph/wordnet/04408223	100000	100.0	-22481.030196254706	-0.22481030196254706	6380.7067601789195	0.0638070676017892	-0.028887227064277196	0.11518418178420857
http://graph/wordnet/15262047	100000	100.0	-8196.424058396698	-0.08196424058396698	2105.079851383996	0.02105079851383996	0.0	0.1197190952995116
http://graph/wordnet/03788963	100000	100.0	8759.599412252028	0.08759599412252028	1883.4667739810664	0.018834667739810664	0.0	0.10564851893660439
http://graph/wordnet/10713754	100000	100.0	-14625.17125009595	-0.1462517125009595	3279.11182688788	0.0327911182688788	0.0	0.10677806356839165
http://graph/wordnet/10672142	100000	100.0	3745.6528903208814	0.037456528903208816	2012.3830717487263	0.020123830717487263	0.0	0.13682411761093272
http://graph/wordnet/07728304	100000	100.0	-10158.42870345444	-0.10158428703454439	2084.748709277996	0.020847487092779962	0.0	0.10260662610408385
http://graph/wordnet/03167484	100000	100.0	-12860.57667648245	-0.1286057667648245	2937.5021039923413	0.029375021039923413	0.0	0.11329420900802908
http://graph/wordnet/14383864	100000	100.0	3085.8499598081917	0.03085849959808192	1120.2701681151289	0.011202701681151289	0.0	0.10124452915445094
http://graph/wordnet/04169767	100000	100.0	-2260.690612128821	-0.02260690612128821	1449.3363765288686	0.014493363765288687	0.0	0.1182467401703402
http://graph/wordnet/08671935	100000	100.0	-20431.239870730482	-0.20431239870730483	5763.844529230799	0.05763844529230799	0.0	0.12607493417319438
http://graph/wordnet/07726361	100000	100.0	15137.906669673834	0.15137906669673834	3202.4218732879967	0.032024218732879965	0.0	0.09543896949833652
http://graph/wordnet/09559169	100000	100.0	-23774.888754476626	-0.23774888754476625	7136.070151917955	0.07136070151917955	-0.02789546193691741	0.12180380942485189
http://graph/wordnet/05138912	100000	100.0	-15267.191412437563	-0.15267191412437564	3871.362859122343	0.03871362859122343	0.0	0.12411653890123871
>SAMPLING_SIZE=3
